held_clone_index,innovation_block_length,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
3.0,40.0,714.0,up,-0.00010391661227601785,0.011370342191881532,-0.004653707633014306,0.0
3.0,40.0,714.0,pu,0.00031818048822075413,-0.010738469811257227,-0.004653707633014306,0.0
3.0,40.0,714.0,pp,0.012489210027028137,0.0035654043917920973,0.9792732792762617,0.0
3.0,40.0,715.0,uu,0.04959671904904692,-0.007578081065806853,1.1841164174252607,0.0
3.0,40.0,715.0,up,0.0017297366390200417,0.011335746889005826,-0.02558889361629939,0.0
3.0,40.0,715.0,pu,-0.0017879184476317744,-0.008754870136610818,-0.02558889361629939,0.0
3.0,40.0,715.0,pp,0.010203655860325702,-0.0009130056774974907,1.0031331817869726,0.0
3.0,40.0,716.0,uu,0.04899148879636813,-0.00865867661667829,1.1717374105500282,0.0
3.0,40.0,716.0,up,0.0031925058873611785,0.011849952408877823,-0.04309612794867294,0.0
3.0,40.0,716.0,pu,-0.0034057205528934638,-0.0024516586921491477,-0.04309612794867294,0.0
3.0,40.0,716.0,pp,0.00764801500539244,0.005550508288933915,1.033571781605003,0.0
3.0,40.0,717.0,uu,0.04815491353684443,-0.009089624767454531,1.154688004912318,0.0
3.0,40.0,717.0,up,0.0043154431160462615,0.013055663639333553,-0.049590979198986536,0.0
3.0,40.0,717.0,pu,-0.004518678477642719,-0.0035116091823154303,-0.049590979198986536,0.0
3.0,40.0,717.0,pp,0.004985411585007885,0.007274564596778253,1.0678826286733543,0.0
3.0,40.0,718.0,uu,0.047161785956134634,-0.009661871834025075,1.1372223460727047,0.0
3.0,40.0,718.0,up,0.00503425289010856,0.014512164401113867,-0.047275207822066234,0.0
3.0,40.0,718.0,pu,-0.005055906376651471,-0.0030086291655626062,-0.047275207822066234,0.0
3.0,40.0,718.0,pp,0.00225289194182504,0.00722808388937741,1.080970654089073,0.0
3.0,40.0,719.0,uu,0.046098636213826275,-0.00974056235124295,1.122997269525309,0.0
3.0,40.0,719.0,up,0.005364360836453093,0.015325800665866113,-0.029953739216710473,0.0
3.0,40.0,719.0,pu,-0.00511810226512746,-0.0007531959147649522,-0.029953739216710473,0.0
3.0,40.0,719.0,pp,-0.00021530070756184543,0.001491887950789857,1.0902456736502244,0.0
3.0,40.0,720.0,uu,0.04503315207344674,-0.010345161829385463,1.1143795137118864,0.0
3.0,40.0,720.0,up,0.005333421683911251,0.01587279827855964,-0.017434032625624922,0.0
3.0,40.0,720.0,pu,-0.004718316153546887,-0.0034433972551637603,-0.017434032625624922,0.0
3.0,40.0,720.0,pp,-0.0025793837936262426,0.003870697361240496,1.0678239503694336,0.0
3.0,40.0,721.0,uu,0.04404870984499096,-0.010577172475291071,1.1091721186328767,0.0
3.0,40.0,721.0,up,0.0048569579608787,0.016342467731939172,-0.010591655083189763,0.0
3.0,40.0,721.0,pu,-0.0038495739421540894,-0.0002081277047544544,-0.010591655083189763,0.0
3.0,40.0,721.0,pp,-0.0043760402964796346,0.0010198400581425894,1.0244763901637892,0.0
3.0,40.0,722.0,uu,0.04322689367274696,-0.010520220388593262,1.105428989263602,0.0
3.0,40.0,722.0,up,0.004039388991655806,0.016424707067790673,-0.012677501551660756,0.0
3.0,40.0,722.0,pu,-0.0026693624510535485,-0.0029243444504482383,-0.012677501551660756,0.0
3.0,40.0,722.0,pp,-0.005725956117726644,0.0002435967522146866,0.939798897471119,0.0
3.0,40.0,723.0,uu,0.04262592875710256,-0.011013433118666299,1.096716937612197,0.0
3.0,40.0,723.0,up,0.0029858036214070274,0.016770066963722536,-0.035721936783132305,0.0
3.0,40.0,723.0,pu,-0.0012486526056632967,-0.0051129738755968475,-0.035721936783132305,0.0
3.0,40.0,723.0,pp,-0.006216344808305478,0.0016495215206924934,0.8660757491796667,0.0
3.0,40.0,724.0,uu,0.04228142006317107,-0.011934829085651742,1.079095413519197,0.0
3.0,40.0,724.0,up,0.001836168767264535,0.016938858736093097,-0.06353076421690565,0.0
3.0,40.0,724.0,pu,0.00019401743597735697,-0.004151144903522405,-0.06353076421690565,0.0
3.0,40.0,724.0,pp,-0.006087852250998783,0.0007463395219041512,0.8296124169246163,0.0
3.0,40.0,725.0,uu,0.042195023578303896,-0.012503062826639601,1.0506703518824443,0.0
3.0,40.0,725.0,up,0.0007726232589522821,0.016726166161414428,-0.0892122641307539,0.0
3.0,40.0,725.0,pu,0.0015428325512381847,-0.0011022614237769317,-0.0892122641307539,0.0
3.0,40.0,725.0,pp,-0.0053607267147515675,-0.003916624888147963,0.8409561607785385,0.0
3.0,40.0,726.0,uu,0.04233118735723736,-0.01243698982101662,1.018312594071218,0.0
3.0,40.0,726.0,up,-0.00010255743086311132,0.015579588172419412,-0.0870590849240008,0.0
3.0,40.0,726.0,pu,0.002623835344638789,0.0037308948526635468,-0.0870590849240008,0.0
3.0,40.0,726.0,pp,-0.004073434787603673,-0.006174971458380194,0.8855248108417764,0.0
3.0,40.0,727.0,uu,0.042631650560476804,-0.011756055351396004,0.9908109050385797,0.0
3.0,40.0,727.0,up,-0.0006681554094577745,0.014541357720251773,-0.05900391276111425,0.0
3.0,40.0,727.0,pu,0.003321886529056417,0.0016203923938645864,-0.05900391276111425,0.0
3.0,40.0,727.0,pp,-0.0023627043598118905,-0.006751031284561797,0.9480598778248671,0.0
3.0,40.0,728.0,uu,0.043014270665114984,-0.011759724211415646,0.9770789155570808,0.0
3.0,40.0,728.0,up,-0.0009527420989398729,0.013550246923664029,-0.015674468646248448,0.0
3.0,40.0,728.0,pu,0.00352742554567541,-0.0019096637276406969,-0.015674468646248448,0.0
3.0,40.0,728.0,pp,-0.0004652292805515108,-0.008697515579181341,0.9737844211812801,0.0
3.0,40.0,729.0,uu,0.043402978938434776,-0.011969096506106612,0.97976757670253,0.0
3.0,40.0,729.0,up,-0.0009307333423670081,0.012000514829037273,0.031037548111155465,0.0
3.0,40.0,729.0,pu,0.0032814874465070796,-0.00011170114751023468,0.031037548111155465,0.0
3.0,40.0,729.0,pp,0.0013917567806707653,-0.007613624136923588,0.9703649100491981,0.0
3.0,40.0,730.0,uu,0.04372121804101618,-0.012124305093399082,0.9980235566248024,0.0
3.0,40.0,730.0,up,-0.0006491885536447161,0.010979270028630101,0.06896472786389958,0.0
3.0,40.0,730.0,pu,0.002676496612905413,-0.0007009709274229875,0.06896472786389958,0.0
3.0,40.0,730.0,pp,0.0026416641048901957,-0.009781797001333779,0.939690458442645,0.0
3.0,40.0,731.0,uu,0.04392971254148104,-0.011865075860559838,1.026188522353132,0.0
3.0,40.0,731.0,up,-0.00020823613395629196,0.008781270304162413,0.08759127620821831,0.0
3.0,40.0,731.0,pu,0.0018947492225868223,0.006072097900481501,0.08759127620821831,0.0
3.0,40.0,731.0,pp,0.003283758597202497,-0.01383601466496336,0.9038424072755256,0.0
3.0,40.0,732.0,uu,0.04400774898178819,-0.010413504700151939,1.0585009824909006,0.0
3.0,40.0,732.0,up,0.0003003437139009771,0.0059653481466006185,0.09070912951856071,0.0
3.0,40.0,732.0,pu,0.0010723512083767061,0.01232144355215156,0.09070912951856071,0.0
3.0,40.0,732.0,pp,0.0033412619529676942,-0.01863029930712463,0.8720796619576296,0.0
3.0,40.0,733.0,uu,0.04395851125911005,-0.007750649584009908,1.089364993851384,0.0
3.0,40.0,733.0,up,0.0007917539432509731,0.003127865387660407,0.0778803810512942,0.0
3.0,40.0,733.0,pu,0.0003080487867552866,0.019034074256924334,0.0778803810512942,0.0
3.0,40.0,733.0,pp,0.0028079313296827902,-0.011440833829385476,0.8632080036459694,0.0
3.0,40.0,734.0,uu,0.043798888271835756,-0.004188872076948911,1.1145810939787577,0.0
3.0,40.0,734.0,up,0.0011765777044779196,0.0010362745965453821,0.06241252183919179,0.0
3.0,40.0,734.0,pu,-0.00023804253212012647,0.02315826324559714,0.06241252183919179,0.0
3.0,40.0,734.0,pp,0.0019578009095049965,-0.011964581691640871,0.880478159882781,0.0
3.0,40.0,735.0,uu,0.04356695050692278,7.420483089444951e-05,1.1338179418098007,0.0
3.0,40.0,735.0,up,0.0014462551593825601,-0.0011707275139103577,0.04608814639608658,0.0
3.0,40.0,735.0,pu,-0.00045774386831102035,0.021646328428801074,0.04608814639608658,0.0
3.0,40.0,735.0,pp,0.0009697484787307168,-0.01045446429751456,0.9046297530505016,0.0
3.0,40.0,736.0,uu,0.04331877220807258,0.0030497004457992233,1.1476025052134977,0.0
3.0,40.0,736.0,up,0.001541660352738346,-0.0024633569205019666,0.031113086964065666,0.0
3.0,40.0,736.0,pu,-0.00046986693139848605,0.01393107479519966,0.031113086964065666,0.0
3.0,40.0,736.0,pp,3.487625829098946e-05,-0.003904163972041197,0.9161847065584854,0.0
3.0,40.0,737.0,uu,0.043087831592947524,0.0049481868140002026,1.1550692284643105,0.0
3.0,40.0,737.0,up,0.0015138554859288871,-0.0032716805469246847,0.014053036640626003,0.0
3.0,40.0,737.0,pu,-0.00017635315497994936,0.0080312950039924,0.014053036640626003,0.0
3.0,40.0,737.0,pp,-0.001012424311846636,-0.0037291691192100846,0.9316093206636208,0.0
3.0,40.0,738.0,uu,0.042922080667962076,0.0050891738429571995,1.1561662172139602,0.0
3.0,40.0,738.0,up,0.0012833186432000495,-0.00368999217493683,-0.009195127672928882,0.0
3.0,40.0,738.0,pu,0.00030635296746191177,-0.0050074687965385835,-0.009195127672928882,0.0
3.0,40.0,738.0,pp,-0.0018254430623378599,-0.0032431319723097503,0.9527617628728245,0.0
3.0,40.0,739.0,uu,0.04285789843552721,0.0036220090850652563,1.1503383936367713,0.0
3.0,40.0,739.0,up,0.0009361646652480774,-0.0036584905363949566,-0.024272918037969302,0.0
3.0,40.0,739.0,pu,0.000964819383812703,-0.010552130080210397,-0.024272918037969302,0.0
3.0,40.0,739.0,pp,-0.002132594786256316,0.002396938786354357,0.9709030506700028,0.0
3.0,40.0,740.0,uu,0.04291327060206564,0.001049880428653605,1.139535472614534,0.0
3.0,40.0,740.0,up,0.0005296957117968352,-0.003644838473736127,-0.03193967733828632,0.0
3.0,40.0,740.0,pu,0.0016266146752709682,-0.01618505921995375,-0.03193967733828632,0.0
3.0,40.0,740.0,pp,-0.0018448089344066184,0.0008920231478842291,0.9878325448005919,0.0
3.0,40.0,741.0,uu,0.0430837626004998,-0.002239554467047223,1.1284858014242454,0.0
3.0,40.0,741.0,up,0.00024298233360261123,-0.0036294319750447526,-0.03091347310146037,0.0
3.0,40.0,741.0,pu,0.002131383848610989,-0.02380523320480499,-0.03091347310146037,0.0
3.0,40.0,741.0,pp,-0.0009090531434645029,-0.0023476544358264698,0.9935257929850428,0.0
3.0,40.0,742.0,uu,0.043327435968508715,-0.00714529772969442,1.117321128963502,0.0
3.0,40.0,742.0,up,0.00012689502528755067,-0.004083380156490422,-0.03233057201962389,0.0
3.0,40.0,742.0,pu,0.002322232952035423,-0.030881054294380386,-0.03233057201962389,0.0
3.0,40.0,742.0,pp,0.0006299778041894828,-0.0006415946359044769,1.0000548528738,0.0
3.0,40.0,743.0,uu,0.0435930653302164,-0.012408146923785127,1.1062811114627438,0.0
3.0,40.0,743.0,up,0.000287423517018751,-0.004550075948984534,-0.028168055436333515,0.0
3.0,40.0,743.0,pu,0.002120323227027296,-0.030169676944513942,-0.028168055436333515,0.0
3.0,40.0,743.0,pp,0.002743208785687523,-0.004487371401667759,0.9950854490741644,0.0
3.0,40.0,744.0,uu,0.043805959063945604,-0.017847804260737735,1.0966688460185332,0.0
3.0,40.0,744.0,up,0.0008536045241218678,-0.0051971748662159156,-0.024587676282787626,0.0
3.0,40.0,744.0,pu,0.00146786886881915,-0.03125248105357237,-0.024587676282787626,0.0
3.0,40.0,744.0,pp,0.00519875750510799,-0.007406343284321527,0.9918082539359454,0.0
3.0,40.0,745.0,uu,0.04389226271734675,-0.02362975445742752,1.088206070755195,0.0
3.0,40.0,745.0,up,0.0017780628166270374,-0.006957335648032619,-0.019377414937203824,0.0
3.0,40.0,745.0,pu,0.000343726233923052,-0.032349708485837105,-0.019377414937203824,0.0
3.0,40.0,745.0,pp,0.007717471929822705,-0.008422394012458754,0.998648025781902,0.0
3.0,40.0,746.0,uu,0.04378009088797498,-0.029983949273556004,1.0829362031930998,0.0
3.0,40.0,746.0,up,0.003127966479197211,-0.008174675988765336,-0.012759641793473012,0.0
3.0,40.0,746.0,pu,-0.0012277105804769952,-0.03580794585153506,-0.012759641793473012,0.0
3.0,40.0,746.0,pp,0.00973989034155777,-0.006729657625115465,1.0019593880863786,0.0
3.0,40.0,747.0,uu,0.04339103409985022,-0.03698256694381558,1.0790656138055557,0.0
3.0,40.0,747.0,up,0.004744364361407023,-0.008908638379011572,-0.01036156705613347,0.0
3.0,40.0,747.0,pu,-0.003160868658551435,-0.03948772952361989,-0.01036156705613347,0.0
3.0,40.0,747.0,pp,0.010773793993287518,-0.0030806290808944796,1.0053560122231302,0.0
3.0,40.0,748.0,uu,0.042679604657131914,-0.04423239467146921,1.0771021554533324,0.0
3.0,40.0,748.0,up,0.006555560129340109,-0.009384610335172886,0.0008552883095195864,0.0
3.0,40.0,748.0,pu,-0.005198534060901488,-0.040708045397668695,0.0008552883095195864,0.0
3.0,40.0,748.0,pp,0.01047937152661353,-0.003911223647060941,1.0085881193624746,0.0
3.0,40.0,749.0,uu,0.041627986439810326,-0.050971298289325465,1.0787626680098947,0.0
3.0,40.0,749.0,up,0.008263544710875951,-0.009384979534842219,0.008979277185292898,0.0
3.0,40.0,749.0,pu,-0.007123729528549213,-0.034117413784549355,0.008979277185292898,0.0
3.0,40.0,749.0,pp,0.008846480245125549,0.0016918249055486551,0.9946497275049181,0.0
3.0,40.0,750.0,uu,0.04026215307606447,-0.05611574149179953,1.0836531638452294,0.0
3.0,40.0,750.0,up,0.00969846703919878,-0.009581265111831445,0.01617415685999285,0.0
3.0,40.0,750.0,pu,-0.008682628575373256,-0.023100586042576417,0.01617415685999285,0.0
3.0,40.0,750.0,pp,0.0061437483392908325,-0.001173915398283777,0.9751465083052575,0.0
3.0,40.0,751.0,uu,0.03863328538877258,-0.05953336252826007,1.0885395100286053,0.0
3.0,40.0,751.0,up,0.010692756361626934,-0.010310336709337523,0.013929248779317335,0.0
3.0,40.0,751.0,pu,-0.009701764024246558,-0.015285842147694052,0.013929248779317335,0.0
3.0,40.0,751.0,pp,0.002824622382094555,-0.006728272546495416,0.964283406873925,0.0
3.0,40.0,752.0,uu,0.03683513500378873,-0.061179613931183874,1.0929298965297414,0.0
3.0,40.0,752.0,up,0.01111394524096722,-0.01081737183082895,0.011466836007532712,0.0
3.0,40.0,752.0,pu,-0.010101671086949576,-0.007636113332042336,0.011466836007532712,0.0
3.0,40.0,752.0,pp,-0.0007416279840311934,0.0013350002098073154,0.9534814383720164,0.0
3.0,40.0,753.0,uu,0.03498887119607817,-0.06131786712788077,1.0956293878805268,0.0
3.0,40.0,753.0,up,0.01082532349220292,-0.010360129800589677,0.0023950928273270534,0.0
3.0,40.0,753.0,pu,-0.00983785600468444,0.005425468132749728,0.0023950928273270534,0.0
3.0,40.0,753.0,pp,-0.004163771660335078,0.005541552905393956,0.9464525148642554,0.0
3.0,40.0,754.0,uu,0.03323175729998631,-0.058643222838227343,1.0955069280670617,0.0
3.0,40.0,754.0,up,0.009864767762402166,-0.00849442669087638,-0.0033219718619967465,0.0
3.0,40.0,754.0,pu,-0.00890465389828723,0.024393143859793166,-0.0033219718619967465,0.0
3.0,40.0,754.0,pp,-0.007019012582315453,0.015238960763368887,0.9528468708563442,0.0
3.0,40.0,755.0,uu,0.03168863877080386,-0.05296848951750919,1.0929063126484124,0.0
3.0,40.0,755.0,up,0.008373775303357558,-0.004795378608059318,-0.01116721778180126,0.0
3.0,40.0,755.0,pu,-0.007482349000777964,0.03771953465024655,-0.01116721778180126,0.0
3.0,40.0,755.0,pp,-0.009055910739173013,0.022884152241926005,0.9855772111483568,0.0
3.0,40.0,756.0,uu,0.030439091170752212,-0.04564119176848671,1.0893218436777947,0.0
3.0,40.0,756.0,up,0.006537427047320052,-0.0002979465911133399,-0.006858432801092604,0.0
3.0,40.0,756.0,pu,-0.005745752777314883,0.04614129090581863,-0.006858432801092604,0.0
3.0,40.0,756.0,pp,-0.010122366816896643,0.025481174960637662,1.0127144212402095,0.0
3.0,40.0,757.0,uu,0.029527556302677258,-0.035983544534832934,1.0890345313402177,0.0
3.0,40.0,757.0,up,0.0045437971746497725,0.004293738957031961,0.0041325404470113,0.0
3.0,40.0,757.0,pu,-0.003973391713906647,0.05977234352929474,0.0041325404470113,0.0
3.0,40.0,757.0,pp,-0.010112016886456398,0.02602512028793941,1.0324488313929117,0.0
3.0,40.0,758.0,uu,0.028954199278140046,-0.025477326416895374,1.0932150263678433,0.0
3.0,40.0,758.0,up,0.0027211886987117844,0.00927363776083804,0.017789342400819818,0.0
3.0,40.0,758.0,pu,-0.0022989272558027714,0.056715567432661006,0.017789342400819818,0.0
3.0,40.0,758.0,pp,-0.009235114066311507,0.024457999474088,1.0215536704353885,0.0
3.0,40.0,759.0,uu,0.028662660902227546,-0.01572961712808154,1.1002958702096979,0.0
3.0,40.0,759.0,up,0.0012390170682867441,0.013015677036516507,0.01886946731422357,0.0
3.0,40.0,759.0,pu,-0.0008947877779015092,0.0502941965777868,0.01886946731422357,0.0
3.0,40.0,759.0,pp,-0.007746306310362037,0.01942497531216379,0.9986864668845331,0.0
3.0,40.0,760.0,uu,0.028577182117320975,-0.0070465505980719986,1.1046387151554502,0.0
3.0,40.0,760.0,up,0.00022267997261006347,0.01635235540276626,0.00800826398385396,0.0
3.0,40.0,760.0,pu,0.0002360470815668196,0.04259929820389564,0.00800826398385396,0.0
3.0,40.0,760.0,pp,-0.006053243717633446,0.016570217864065474,0.9864272247473372,0.0
3.0,40.0,761.0,uu,0.028610367778476847,-0.0008412255735650903,1.1063012381951325,0.0
3.0,40.0,761.0,up,-0.0003165375444522297,0.018740566875884903,0.0027295492052263424,0.0
3.0,40.0,761.0,pu,0.00104879276539647,0.027572095879967368,0.0027295492052263424,0.0
3.0,40.0,761.0,pp,-0.004397830355651791,0.012567266375628819,0.9715595662420843,0.0
3.0,40.0,762.0,uu,0.02868262578792564,0.003141939447330545,1.1046166853793709,0.0
3.0,40.0,762.0,up,-0.000505100758188827,0.02023618053119936,-0.009464136654952379,0.0
3.0,40.0,762.0,pu,0.0015658280059387371,0.016793848962698577,-0.009464136654952379,0.0
3.0,40.0,762.0,pp,-0.0029905502804534988,0.005863709259375869,0.9213163599036455,0.0
3.0,40.0,763.0,uu,0.02874900908093662,0.005213854900122214,1.0980880809050944,0.0
3.0,40.0,763.0,up,-0.0003685211211502403,0.021129829600439836,-0.03139993582224374,0.0
3.0,40.0,763.0,pu,0.0019871998720284423,0.0033336388748449355,-0.03139993582224374,0.0
3.0,40.0,763.0,pp,-0.0019539966621388537,0.004957281347334895,0.8579792569929954,0.0
3.0,40.0,764.0,uu,0.02876385738350283,0.004677428577544335,1.082011769789885,0.0
3.0,40.0,764.0,up,1.1717898640890142e-05,0.021559525958835625,-0.060049454072184164,0.0
3.0,40.0,764.0,pu,0.0021828062653826883,-0.008541596476289758,-0.060049454072184164,0.0
3.0,40.0,764.0,pp,-0.0007280636863530378,-0.0014075722525067175,0.8148560343770769,0.0
3.0,40.0,765.0,uu,0.028714290550388585,0.0027094799308205663,1.0550368928525609,0.0
3.0,40.0,765.0,up,0.000434091030078952,0.021007936100668093,-0.08525053025299736,0.0
3.0,40.0,765.0,pu,0.002353958368324277,-0.015371051361864332,-0.08525053025299736,0.0
3.0,40.0,765.0,pp,0.0003475249109703387,-0.005873695512765215,0.8170139952263521,0.0
3.0,40.0,766.0,uu,0.028605991424136883,-0.0009694510481997988,1.0229335339478243,0.0
3.0,40.0,766.0,up,0.0009666877922587825,0.019711189346536838,-0.09059122335527446,0.0
3.0,40.0,766.0,pu,0.002436472313443475,-0.02591416628707418,-0.09059122335527446,0.0
3.0,40.0,766.0,pp,0.0016508806220854179,-0.01029701579342682,0.8443616581799223,0.0
3.0,40.0,767.0,uu,0.02845444790532193,-0.006279638863738828,0.9929408350473424,0.0
3.0,40.0,767.0,up,0.0015752222124664212,0.017570698648032318,-0.07275778563707933,0.0
3.0,40.0,767.0,pu,0.0024044514454928945,-0.03215498776245633,-0.07275778563707933,0.0
3.0,40.0,767.0,pp,0.0032774149573792134,-0.014208497411094175,0.8839963474303549,0.0
3.0,40.0,768.0,uu,0.02824893103092786,-0.012661223993461377,0.9727507011090214,0.0
3.0,40.0,768.0,up,0.0023777585096522945,0.014808858636093467,-0.03912436758388294,0.0
3.0,40.0,768.0,pu,0.002130708155330384,-0.038986198429090305,-0.03912436758388294,0.0
3.0,40.0,768.0,pp,0.004902219344845876,-0.01970379475143058,0.9170458443432324,0.0
3.0,40.0,769.0,uu,0.02796708064830615,-0.01973834687453653,0.9650256054799237,0.0
3.0,40.0,769.0,up,0.003285743712888455,0.011044436158703473,0.00038901750716439026,0.0
3.0,40.0,769.0,pu,0.0015610539774422692,-0.043323433795870316,0.00038901750716439026,0.0
3.0,40.0,769.0,pp,0.006167248597223474,-0.019174625677377537,0.9296783145667334,0.0
3.0,40.0,770.0,uu,0.027577945319064986,-0.027549963030082936,0.9714862968664024,0.0
3.0,40.0,770.0,up,0.004350595089520596,0.0074815079687639745,0.03879598217398055,0.0
3.0,40.0,770.0,pu,0.0007120001657254118,-0.04328965521326676,0.03879598217398055,0.0
3.0,40.0,770.0,pp,0.00680732791924727,-0.020008564519054767,0.922130656357004,0.0
3.0,40.0,771.0,uu,0.02703762115460835,-0.034857252537052026,0.991457816728624,0.0
3.0,40.0,771.0,up,0.005467120749519391,0.00427920366102007,0.07029915878725715,0.0
3.0,40.0,771.0,pu,-0.0003378392046053593,-0.03798545352787254,0.07029915878725715,0.0
3.0,40.0,771.0,pp,0.006489146336044349,-0.017745165344991102,0.9121894411466152,0.0
3.0,40.0,772.0,uu,0.026329110503821005,-0.04115150528027912,1.0190573237695073,0.0
3.0,40.0,772.0,up,0.00638825655316451,0.0015450532103691982,0.08220367262391252,0.0
3.0,40.0,772.0,pu,-0.0013349307147624053,-0.032532355970304884,0.08220367262391252,0.0
3.0,40.0,772.0,pp,0.005383884014261699,-0.011743214707733396,0.890291369378613,0.0
3.0,40.0,773.0,uu,0.02548555920583456,-0.0463090088817729,1.048433373005278,0.0
