time,local_variance,renewal_mean,msd,m4,ngp_1d
58.032307893274044,1.0,9.635815425078631,8.708652340062905,246.0226423564003,0.08131422736668248
58.13236342412452,1.0,9.65382542049102,8.723060336392816,246.81068970439142,0.08119731377780703
58.23241895497499,1.0,9.671835415908022,8.737468332726419,247.59998259473434,0.08108072849636105
58.332474485825465,1.0,9.68984541132949,8.751876329063592,248.39052102742346,0.08096447018327946
58.43253001667593,1.0,9.707855406755273,8.766284325404218,249.18230500245318,0.08084853750644694
58.53258554752641,1.0,9.725865402185233,8.780692321748187,249.97533451981838,0.08073292914065622
58.63264107837688,1.0,9.743875397619231,8.795100318095386,250.76960957951363,0.08061764376756608
58.732696609227354,1.0,9.761885393057138,8.809508314445711,251.56513018153404,0.08050268007566164
58.83275214007783,1.0,9.77989538849882,8.823916310799056,252.36189632587462,0.08038803676021078
58.9328076709283,1.0,9.797905383944158,8.838324307155327,253.15990801253085,0.0802737125232258
59.032863201778774,1.0,9.81591537939303,8.852732303514424,253.95916524149803,0.08015970607342071
59.13291873262924,1.0,9.83392537484532,8.867140299876256,254.75966801277178,0.08004601612617335
59.23297426347972,1.0,9.851935370300916,8.881548296240734,255.5614163263478,0.07993264140348244
59.33302979433019,1.0,9.86994536575971,8.895956292607767,256.36441018222183,0.07981958063393146
59.43308532518066,1.0,9.887955361221598,8.910364288977279,257.16864958039014,0.07970683255264532
59.53314085603113,1.0,9.905965356686474,8.92477228534918,257.9741345208485,0.07959439590125372
59.63319638688161,1.0,9.923975352154248,8.939180281723399,258.7808650035935,0.07948226942785097
59.733251917732076,1.0,9.941985347624817,8.953588278099854,259.588841028621,0.0793704518869569
59.83330744858255,1.0,9.959995343098095,8.967996274478477,260.39806259592785,0.07925894203948025
59.93336297943302,1.0,9.978005338573988,8.982404270859192,261.2085297055104,0.07914773865267799
60.0334185102835,1.0,9.996015334052416,8.996812267241932,262.02024235736536,0.07903684050011872
60.133474041133965,1.0,10.01402532953329,9.011220263626631,262.83320055148954,0.07892624636164469
60.23352957198444,1.0,10.032035325016535,9.025628260013228,263.64740428787997,0.0788159550233336
60.33358510283492,1.0,10.050045320502072,9.040036256401658,264.46285356653345,0.07870596527746199
60.433640633685386,1.0,10.068055315989822,9.054444252791859,265.279548387447,0.07859627592246743
60.53369616453586,1.0,10.086065311479716,9.068852249183774,266.0974887506178,0.0784868857629133
60.63375169538633,1.0,10.104075306971682,9.083260245577346,266.91667465604314,0.07837779360944985
60.733807226236806,1.0,10.122085302465655,9.097668241972524,267.73710610372035,0.0782689982787792
60.833862757087275,1.0,10.140095297961564,9.112076238369252,268.55878309364675,0.07816049859361929
60.93391828793775,1.0,10.15810529345935,9.12648423476748,269.38170562582,0.07805229338266817
61.03397381878822,1.0,10.17611528895895,9.140892231167161,270.20587370023765,0.07794438148056626
61.134029349638695,1.0,10.194125284460304,9.155300227568244,271.0312873168972,0.07783676172786413
61.23408488048916,1.0,10.212135279963356,9.169708223970686,271.8579464757965,0.07772943297098456
61.33414041133964,1.0,10.230145275468047,9.184116220374438,272.6858511769332,0.0776223940621894
61.43419594219011,1.0,10.248155270974328,9.198524216779463,273.5150014203054,0.07751564385954302
61.534251473040584,1.0,10.266165266482142,9.212932213185715,274.3453972059108,0.07740918122687979
61.63430700389105,1.0,10.284175261991441,9.227340209593153,275.1770385337474,0.07730300503376797
61.73436253474153,1.0,10.302185257502178,9.241748206001743,276.0099254038135,0.07719711415547659
61.834418065592004,1.0,10.320195253014305,9.256156202411445,276.84405781610707,0.07709150747294125
61.93447359644247,1.0,10.338205248527773,9.27056419882222,277.67943577062607,0.0769861838727306
62.03452912729295,1.0,10.356215244042541,9.284972195234033,278.516059267369,0.07688114224701303
62.13458465814342,1.0,10.374225239558566,9.299380191646852,279.353928306334,0.0767763814935225
62.23464018899389,1.0,10.392235235075807,9.313788188060647,280.1930428875196,0.07667190051552697
62.33469571984436,1.0,10.410245230594224,9.32819618447538,281.03340301092396,0.07656769822179466
62.43475125069484,1.0,10.428255226113777,9.342604180891021,281.8750086765456,0.07646377352656164
62.534806781545306,1.0,10.44626522163443,9.357012177307544,282.7178598843831,0.07636012534949921
