block_lag,lag_time,block_size,block_count,paired_particle_block_count,mean_events_per_particle_block,particle_identity_correlation,replicate,temperature,debye_waller_factor,thermodynamic_claim_allowed
132.0,2640.0,20.0,250.0,386686.0,0.09775404333231615,0.009368664776801218,3.0,0.45,0.03186860308051109,0.0
133.0,2660.0,20.0,250.0,383409.0,0.09775404333231615,0.007419563467690813,3.0,0.45,0.03186860308051109,0.0
134.0,2680.0,20.0,250.0,380132.0,0.09775404333231615,0.00532961241156509,3.0,0.45,0.03186860308051109,0.0
135.0,2700.0,20.0,250.0,376855.0,0.09775404333231615,0.005926491331651732,3.0,0.45,0.03186860308051109,0.0
136.0,2720.0,20.0,250.0,373578.0,0.09775404333231615,0.006418622435473062,3.0,0.45,0.03186860308051109,0.0
137.0,2740.0,20.0,250.0,370301.0,0.09775404333231615,0.00468187312335129,3.0,0.45,0.03186860308051109,0.0
138.0,2760.0,20.0,250.0,367024.0,0.09775404333231615,0.005979910660979719,3.0,0.45,0.03186860308051109,0.0
139.0,2780.0,20.0,250.0,363747.0,0.09775404333231615,0.004999645966563642,3.0,0.45,0.03186860308051109,0.0
140.0,2800.0,20.0,250.0,360470.0,0.09775404333231615,0.006365086878732955,3.0,0.45,0.03186860308051109,0.0
141.0,2820.0,20.0,250.0,357193.0,0.09775404333231615,0.006860547415583604,3.0,0.45,0.03186860308051109,0.0
142.0,2840.0,20.0,250.0,353916.0,0.09775404333231615,0.008272655283440808,3.0,0.45,0.03186860308051109,0.0
143.0,2860.0,20.0,250.0,350639.0,0.09775404333231615,0.006791784910641157,3.0,0.45,0.03186860308051109,0.0
144.0,2880.0,20.0,250.0,347362.0,0.09775404333231615,0.004494673022335041,3.0,0.45,0.03186860308051109,0.0
145.0,2900.0,20.0,250.0,344085.0,0.09775404333231615,0.006544968586134804,3.0,0.45,0.03186860308051109,0.0
146.0,2920.0,20.0,250.0,340808.0,0.09775404333231615,0.007313628923629371,3.0,0.45,0.03186860308051109,0.0
147.0,2940.0,20.0,250.0,337531.0,0.09775404333231615,0.0045228421654108205,3.0,0.45,0.03186860308051109,0.0
148.0,2960.0,20.0,250.0,334254.0,0.09775404333231615,0.0066512961465221435,3.0,0.45,0.03186860308051109,0.0
149.0,2980.0,20.0,250.0,330977.0,0.09775404333231615,0.008555527722952346,3.0,0.45,0.03186860308051109,0.0
150.0,3000.0,20.0,250.0,327700.0,0.09775404333231615,0.006440339380151092,3.0,0.45,0.03186860308051109,0.0
151.0,3020.0,20.0,250.0,324423.0,0.09775404333231615,0.005588054609589212,3.0,0.45,0.03186860308051109,0.0
152.0,3040.0,20.0,250.0,321146.0,0.09775404333231615,0.005828570144309826,3.0,0.45,0.03186860308051109,0.0
153.0,3060.0,20.0,250.0,317869.0,0.09775404333231615,0.003533859915617462,3.0,0.45,0.03186860308051109,0.0
154.0,3080.0,20.0,250.0,314592.0,0.09775404333231615,0.0021240899483879294,3.0,0.45,0.03186860308051109,0.0
155.0,3100.0,20.0,250.0,311315.0,0.09775404333231615,0.003800616706548613,3.0,0.45,0.03186860308051109,0.0
156.0,3120.0,20.0,250.0,308038.0,0.09775404333231615,0.0028593547644628218,3.0,0.45,0.03186860308051109,0.0
157.0,3140.0,20.0,250.0,304761.0,0.09775404333231615,0.0017720477649781062,3.0,0.45,0.03186860308051109,0.0
158.0,3160.0,20.0,250.0,301484.0,0.09775404333231615,0.004656603208587452,3.0,0.45,0.03186860308051109,0.0
159.0,3180.0,20.0,250.0,298207.0,0.09775404333231615,0.002535992065881141,3.0,0.45,0.03186860308051109,0.0
160.0,3200.0,20.0,250.0,294930.0,0.09775404333231615,0.004053848828369249,3.0,0.45,0.03186860308051109,0.0
161.0,3220.0,20.0,250.0,291653.0,0.09775404333231615,0.00154044744304926,3.0,0.45,0.03186860308051109,0.0
162.0,3240.0,20.0,250.0,288376.0,0.09775404333231615,0.005409573817664069,3.0,0.45,0.03186860308051109,0.0
163.0,3260.0,20.0,250.0,285099.0,0.09775404333231615,0.002905397910806313,3.0,0.45,0.03186860308051109,0.0
164.0,3280.0,20.0,250.0,281822.0,0.09775404333231615,0.003921507558896697,3.0,0.45,0.03186860308051109,0.0
165.0,3300.0,20.0,250.0,278545.0,0.09775404333231615,0.003264462685383192,3.0,0.45,0.03186860308051109,0.0
166.0,3320.0,20.0,250.0,275268.0,0.09775404333231615,0.0037291385769162217,3.0,0.45,0.03186860308051109,0.0
167.0,3340.0,20.0,250.0,271991.0,0.09775404333231615,0.00472541335460829,3.0,0.45,0.03186860308051109,0.0
168.0,3360.0,20.0,250.0,268714.0,0.09775404333231615,0.0007062010154172331,3.0,0.45,0.03186860308051109,0.0
169.0,3380.0,20.0,250.0,265437.0,0.09775404333231615,0.003296789275075402,3.0,0.45,0.03186860308051109,0.0
170.0,3400.0,20.0,250.0,262160.0,0.09775404333231615,0.00027191234348355645,3.0,0.45,0.03186860308051109,0.0
171.0,3420.0,20.0,250.0,258883.0,0.09775404333231615,0.0006499287359908406,3.0,0.45,0.03186860308051109,0.0
172.0,3440.0,20.0,250.0,255606.0,0.09775404333231615,0.0037741197327909215,3.0,0.45,0.03186860308051109,0.0
173.0,3460.0,20.0,250.0,252329.0,0.09775404333231615,0.004094638721099505,3.0,0.45,0.03186860308051109,0.0
174.0,3480.0,20.0,250.0,249052.0,0.09775404333231615,0.003512481355886752,3.0,0.45,0.03186860308051109,0.0
175.0,3500.0,20.0,250.0,245775.0,0.09775404333231615,0.0008602916897537395,3.0,0.45,0.03186860308051109,0.0
176.0,3520.0,20.0,250.0,242498.0,0.09775404333231615,0.0025940784846901687,3.0,0.45,0.03186860308051109,0.0
177.0,3540.0,20.0,250.0,239221.0,0.09775404333231615,0.0014655496904953432,3.0,0.45,0.03186860308051109,0.0
178.0,3560.0,20.0,250.0,235944.0,0.09775404333231615,0.001543277920583221,3.0,0.45,0.03186860308051109,0.0
179.0,3580.0,20.0,250.0,232667.0,0.09775404333231615,0.001377974962379816,3.0,0.45,0.03186860308051109,0.0
180.0,3600.0,20.0,250.0,229390.0,0.09775404333231615,0.0010141395063704714,3.0,0.45,0.03186860308051109,0.0
181.0,3620.0,20.0,250.0,226113.0,0.09775404333231615,0.0014379840491971388,3.0,0.45,0.03186860308051109,0.0
182.0,3640.0,20.0,250.0,222836.0,0.09775404333231615,-0.0017178615510289527,3.0,0.45,0.03186860308051109,0.0
183.0,3660.0,20.0,250.0,219559.0,0.09775404333231615,-0.0009927688896010703,3.0,0.45,0.03186860308051109,0.0
184.0,3680.0,20.0,250.0,216282.0,0.09775404333231615,0.0018743665822204734,3.0,0.45,0.03186860308051109,0.0
185.0,3700.0,20.0,250.0,213005.0,0.09775404333231615,0.002269719971772944,3.0,0.45,0.03186860308051109,0.0
186.0,3720.0,20.0,250.0,209728.0,0.09775404333231615,-0.0008094674852664177,3.0,0.45,0.03186860308051109,0.0
187.0,3740.0,20.0,250.0,206451.0,0.09775404333231615,0.00027160772211109227,3.0,0.45,0.03186860308051109,0.0
188.0,3760.0,20.0,250.0,203174.0,0.09775404333231615,0.004814630598416537,3.0,0.45,0.03186860308051109,0.0
189.0,3780.0,20.0,250.0,199897.0,0.09775404333231615,0.00105797688929002,3.0,0.45,0.03186860308051109,0.0
190.0,3800.0,20.0,250.0,196620.0,0.09775404333231615,-0.00013367125546503563,3.0,0.45,0.03186860308051109,0.0
191.0,3820.0,20.0,250.0,193343.0,0.09775404333231615,0.0030769714490290253,3.0,0.45,0.03186860308051109,0.0
192.0,3840.0,20.0,250.0,190066.0,0.09775404333231615,0.00358239889671454,3.0,0.45,0.03186860308051109,0.0
193.0,3860.0,20.0,250.0,186789.0,0.09775404333231615,0.0032917879422704036,3.0,0.45,0.03186860308051109,0.0
194.0,3880.0,20.0,250.0,183512.0,0.09775404333231615,-0.0006500421882971712,3.0,0.45,0.03186860308051109,0.0
195.0,3900.0,20.0,250.0,180235.0,0.09775404333231615,0.0021093049299299935,3.0,0.45,0.03186860308051109,0.0
196.0,3920.0,20.0,250.0,176958.0,0.09775404333231615,-0.0037066388430849096,3.0,0.45,0.03186860308051109,0.0
197.0,3940.0,20.0,250.0,173681.0,0.09775404333231615,-0.002741691432125034,3.0,0.45,0.03186860308051109,0.0
198.0,3960.0,20.0,250.0,170404.0,0.09775404333231615,0.001063848313858443,3.0,0.45,0.03186860308051109,0.0
199.0,3980.0,20.0,250.0,167127.0,0.09775404333231615,0.00041579869631929616,3.0,0.45,0.03186860308051109,0.0
200.0,4000.0,20.0,250.0,163850.0,0.09775404333231615,0.002042647156738303,3.0,0.45,0.03186860308051109,0.0
201.0,4020.0,20.0,250.0,160573.0,0.09775404333231615,-0.0006256155537536388,3.0,0.45,0.03186860308051109,0.0
202.0,4040.0,20.0,250.0,157296.0,0.09775404333231615,0.0025606657674564423,3.0,0.45,0.03186860308051109,0.0
203.0,4060.0,20.0,250.0,154019.0,0.09775404333231615,-0.0017136477675456505,3.0,0.45,0.03186860308051109,0.0
204.0,4080.0,20.0,250.0,150742.0,0.09775404333231615,-0.0003243341292863127,3.0,0.45,0.03186860308051109,0.0
205.0,4100.0,20.0,250.0,147465.0,0.09775404333231615,-0.000828239197688677,3.0,0.45,0.03186860308051109,0.0
206.0,4120.0,20.0,250.0,144188.0,0.09775404333231615,0.00021529543374694684,3.0,0.45,0.03186860308051109,0.0
207.0,4140.0,20.0,250.0,140911.0,0.09775404333231615,-0.004408469285470509,3.0,0.45,0.03186860308051109,0.0
208.0,4160.0,20.0,250.0,137634.0,0.09775404333231615,-0.004969591362677987,3.0,0.45,0.03186860308051109,0.0
209.0,4180.0,20.0,250.0,134357.0,0.09775404333231615,-0.0004477646431312175,3.0,0.45,0.03186860308051109,0.0
210.0,4200.0,20.0,250.0,131080.0,0.09775404333231615,0.0012126729507165035,3.0,0.45,0.03186860308051109,0.0
211.0,4220.0,20.0,250.0,127803.0,0.09775404333231615,0.003054434458180086,3.0,0.45,0.03186860308051109,0.0
212.0,4240.0,20.0,250.0,124526.0,0.09775404333231615,0.002564268228885244,3.0,0.45,0.03186860308051109,0.0
213.0,4260.0,20.0,250.0,121249.0,0.09775404333231615,0.002143900700647108,3.0,0.45,0.03186860308051109,0.0
214.0,4280.0,20.0,250.0,117972.0,0.09775404333231615,-0.002840817674953278,3.0,0.45,0.03186860308051109,0.0
215.0,4300.0,20.0,250.0,114695.0,0.09775404333231615,0.001300844962746013,3.0,0.45,0.03186860308051109,0.0
216.0,4320.0,20.0,250.0,111418.0,0.09775404333231615,-0.0004216712638868847,3.0,0.45,0.03186860308051109,0.0
217.0,4340.0,20.0,250.0,108141.0,0.09775404333231615,-0.003906814913496731,3.0,0.45,0.03186860308051109,0.0
218.0,4360.0,20.0,250.0,104864.0,0.09775404333231615,0.0012042587681338553,3.0,0.45,0.03186860308051109,0.0
219.0,4380.0,20.0,250.0,101587.0,0.09775404333231615,0.00209279798913603,3.0,0.45,0.03186860308051109,0.0
220.0,4400.0,20.0,250.0,98310.0,0.09775404333231615,-0.0022601161347006755,3.0,0.45,0.03186860308051109,0.0
221.0,4420.0,20.0,250.0,95033.0,0.09775404333231615,-0.0010328381889512502,3.0,0.45,0.03186860308051109,0.0
222.0,4440.0,20.0,250.0,91756.0,0.09775404333231615,-0.0003998806280262407,3.0,0.45,0.03186860308051109,0.0
223.0,4460.0,20.0,250.0,88479.0,0.09775404333231615,-0.003964832010211575,3.0,0.45,0.03186860308051109,0.0
224.0,4480.0,20.0,250.0,85202.0,0.09775404333231615,-0.005150211843733694,3.0,0.45,0.03186860308051109,0.0
225.0,4500.0,20.0,250.0,81925.0,0.09775404333231615,-0.003821431223077026,3.0,0.45,0.03186860308051109,0.0
1.0,50.0,50.0,100.0,324423.0,0.24438510833079036,0.34405469369281355,3.0,0.45,0.03186860308051109,0.0
2.0,100.0,50.0,100.0,321146.0,0.24438510833079036,0.25587261713839127,3.0,0.45,0.03186860308051109,0.0
3.0,150.0,50.0,100.0,317869.0,0.24438510833079036,0.2105048086322985,3.0,0.45,0.03186860308051109,0.0
4.0,200.0,50.0,100.0,314592.0,0.24438510833079036,0.18030069687801353,3.0,0.45,0.03186860308051109,0.0
5.0,250.0,50.0,100.0,311315.0,0.24438510833079036,0.16380416086133648,3.0,0.45,0.03186860308051109,0.0
6.0,300.0,50.0,100.0,308038.0,0.24438510833079036,0.141705707630529,3.0,0.45,0.03186860308051109,0.0
7.0,350.0,50.0,100.0,304761.0,0.24438510833079036,0.12994270247325082,3.0,0.45,0.03186860308051109,0.0
8.0,400.0,50.0,100.0,301484.0,0.24438510833079036,0.12175509600977891,3.0,0.45,0.03186860308051109,0.0
9.0,450.0,50.0,100.0,298207.0,0.24438510833079036,0.11171352236589929,3.0,0.45,0.03186860308051109,0.0
10.0,500.0,50.0,100.0,294930.0,0.24438510833079036,0.10826401146226595,3.0,0.45,0.03186860308051109,0.0
11.0,550.0,50.0,100.0,291653.0,0.24438510833079036,0.10072798574522614,3.0,0.45,0.03186860308051109,0.0
12.0,600.0,50.0,100.0,288376.0,0.24438510833079036,0.09148602690129837,3.0,0.45,0.03186860308051109,0.0
13.0,650.0,50.0,100.0,285099.0,0.24438510833079036,0.08750646812640116,3.0,0.45,0.03186860308051109,0.0
14.0,700.0,50.0,100.0,281822.0,0.24438510833079036,0.08311175566867707,3.0,0.45,0.03186860308051109,0.0
15.0,750.0,50.0,100.0,278545.0,0.24438510833079036,0.0793566510471748,3.0,0.45,0.03186860308051109,0.0
16.0,800.0,50.0,100.0,275268.0,0.24438510833079036,0.07635002297134053,3.0,0.45,0.03186860308051109,0.0
17.0,850.0,50.0,100.0,271991.0,0.24438510833079036,0.07567575664534125,3.0,0.45,0.03186860308051109,0.0
18.0,900.0,50.0,100.0,268714.0,0.24438510833079036,0.07249940048350606,3.0,0.45,0.03186860308051109,0.0
19.0,950.0,50.0,100.0,265437.0,0.24438510833079036,0.06496243089587514,3.0,0.45,0.03186860308051109,0.0
20.0,1000.0,50.0,100.0,262160.0,0.24438510833079036,0.06335922448605771,3.0,0.45,0.03186860308051109,0.0
21.0,1050.0,50.0,100.0,258883.0,0.24438510833079036,0.061768394550692336,3.0,0.45,0.03186860308051109,0.0
22.0,1100.0,50.0,100.0,255606.0,0.24438510833079036,0.05726090731455976,3.0,0.45,0.03186860308051109,0.0
23.0,1150.0,50.0,100.0,252329.0,0.24438510833079036,0.05314551216780692,3.0,0.45,0.03186860308051109,0.0
24.0,1200.0,50.0,100.0,249052.0,0.24438510833079036,0.05327265807951472,3.0,0.45,0.03186860308051109,0.0
25.0,1250.0,50.0,100.0,245775.0,0.24438510833079036,0.050895991594061774,3.0,0.45,0.03186860308051109,0.0
26.0,1300.0,50.0,100.0,242498.0,0.24438510833079036,0.04650963449002035,3.0,0.45,0.03186860308051109,0.0
27.0,1350.0,50.0,100.0,239221.0,0.24438510833079036,0.043973358534075455,3.0,0.45,0.03186860308051109,0.0
28.0,1400.0,50.0,100.0,235944.0,0.24438510833079036,0.03950797196576833,3.0,0.45,0.03186860308051109,0.0
29.0,1450.0,50.0,100.0,232667.0,0.24438510833079036,0.04171684566452731,3.0,0.45,0.03186860308051109,0.0
30.0,1500.0,50.0,100.0,229390.0,0.24438510833079036,0.03734699638032344,3.0,0.45,0.03186860308051109,0.0
31.0,1550.0,50.0,100.0,226113.0,0.24438510833079036,0.03485848314866503,3.0,0.45,0.03186860308051109,0.0
32.0,1600.0,50.0,100.0,222836.0,0.24438510833079036,0.031258435955993764,3.0,0.45,0.03186860308051109,0.0
33.0,1650.0,50.0,100.0,219559.0,0.24438510833079036,0.03464692517961875,3.0,0.45,0.03186860308051109,0.0
34.0,1700.0,50.0,100.0,216282.0,0.24438510833079036,0.03193156588977123,3.0,0.45,0.03186860308051109,0.0
35.0,1750.0,50.0,100.0,213005.0,0.24438510833079036,0.028172567579100298,3.0,0.45,0.03186860308051109,0.0
36.0,1800.0,50.0,100.0,209728.0,0.24438510833079036,0.025539204606005426,3.0,0.45,0.03186860308051109,0.0
37.0,1850.0,50.0,100.0,206451.0,0.24438510833079036,0.02530987955791962,3.0,0.45,0.03186860308051109,0.0
38.0,1900.0,50.0,100.0,203174.0,0.24438510833079036,0.021623303096340644,3.0,0.45,0.03186860308051109,0.0
39.0,1950.0,50.0,100.0,199897.0,0.24438510833079036,0.020009830541189294,3.0,0.45,0.03186860308051109,0.0
40.0,2000.0,50.0,100.0,196620.0,0.24438510833079036,0.01862768714576397,3.0,0.45,0.03186860308051109,0.0
41.0,2050.0,50.0,100.0,193343.0,0.24438510833079036,0.018058151497545506,3.0,0.45,0.03186860308051109,0.0
42.0,2100.0,50.0,100.0,190066.0,0.24438510833079036,0.020240169158268092,3.0,0.45,0.03186860308051109,0.0
43.0,2150.0,50.0,100.0,186789.0,0.24438510833079036,0.017346944839465975,3.0,0.45,0.03186860308051109,0.0
44.0,2200.0,50.0,100.0,183512.0,0.24438510833079036,0.014163636573121533,3.0,0.45,0.03186860308051109,0.0
45.0,2250.0,50.0,100.0,180235.0,0.24438510833079036,0.013938419573866961,3.0,0.45,0.03186860308051109,0.0
46.0,2300.0,50.0,100.0,176958.0,0.24438510833079036,0.012969961292200247,3.0,0.45,0.03186860308051109,0.0
47.0,2350.0,50.0,100.0,173681.0,0.24438510833079036,0.015472139653828104,3.0,0.45,0.03186860308051109,0.0
48.0,2400.0,50.0,100.0,170404.0,0.24438510833079036,0.014317081992517083,3.0,0.45,0.03186860308051109,0.0
49.0,2450.0,50.0,100.0,167127.0,0.24438510833079036,0.012966140464895883,3.0,0.45,0.03186860308051109,0.0
50.0,2500.0,50.0,100.0,163850.0,0.24438510833079036,0.015732150701182397,3.0,0.45,0.03186860308051109,0.0
51.0,2550.0,50.0,100.0,160573.0,0.24438510833079036,0.014750868167791793,3.0,0.45,0.03186860308051109,0.0
52.0,2600.0,50.0,100.0,157296.0,0.24438510833079036,0.015471247260371492,3.0,0.45,0.03186860308051109,0.0
53.0,2650.0,50.0,100.0,154019.0,0.24438510833079036,0.014443314252871556,3.0,0.45,0.03186860308051109,0.0
54.0,2700.0,50.0,100.0,150742.0,0.24438510833079036,0.010626126504658927,3.0,0.45,0.03186860308051109,0.0
55.0,2750.0,50.0,100.0,147465.0,0.24438510833079036,0.011375680087369645,3.0,0.45,0.03186860308051109,0.0
56.0,2800.0,50.0,100.0,144188.0,0.24438510833079036,0.01152815418711757,3.0,0.45,0.03186860308051109,0.0
57.0,2850.0,50.0,100.0,140911.0,0.24438510833079036,0.013877577766966138,3.0,0.45,0.03186860308051109,0.0
58.0,2900.0,50.0,100.0,137634.0,0.24438510833079036,0.010477495082757323,3.0,0.45,0.03186860308051109,0.0
59.0,2950.0,50.0,100.0,134357.0,0.24438510833079036,0.010389676593595739,3.0,0.45,0.03186860308051109,0.0
60.0,3000.0,50.0,100.0,131080.0,0.24438510833079036,0.013988163345885617,3.0,0.45,0.03186860308051109,0.0
61.0,3050.0,50.0,100.0,127803.0,0.24438510833079036,0.006660183582766346,3.0,0.45,0.03186860308051109,0.0
62.0,3100.0,50.0,100.0,124526.0,0.24438510833079036,0.005203779081931601,3.0,0.45,0.03186860308051109,0.0
63.0,3150.0,50.0,100.0,121249.0,0.24438510833079036,0.006059853006626458,3.0,0.45,0.03186860308051109,0.0
64.0,3200.0,50.0,100.0,117972.0,0.24438510833079036,0.00558424509827511,3.0,0.45,0.03186860308051109,0.0
65.0,3250.0,50.0,100.0,114695.0,0.24438510833079036,0.0072243070055007085,3.0,0.45,0.03186860308051109,0.0
66.0,3300.0,50.0,100.0,111418.0,0.24438510833079036,0.00625836670816705,3.0,0.45,0.03186860308051109,0.0
67.0,3350.0,50.0,100.0,108141.0,0.24438510833079036,0.005667972673467727,3.0,0.45,0.03186860308051109,0.0
68.0,3400.0,50.0,100.0,104864.0,0.24438510833079036,0.002754357012371456,3.0,0.45,0.03186860308051109,0.0
69.0,3450.0,50.0,100.0,101587.0,0.24438510833079036,0.005290092139901919,3.0,0.45,0.03186860308051109,0.0
70.0,3500.0,50.0,100.0,98310.0,0.24438510833079036,0.0045118241171316215,3.0,0.45,0.03186860308051109,0.0
71.0,3550.0,50.0,100.0,95033.0,0.24438510833079036,0.0026782849418212937,3.0,0.45,0.03186860308051109,0.0
72.0,3600.0,50.0,100.0,91756.0,0.24438510833079036,0.0022246805283697973,3.0,0.45,0.03186860308051109,0.0
73.0,3650.0,50.0,100.0,88479.0,0.24438510833079036,-0.0007112172988335386,3.0,0.45,0.03186860308051109,0.0
74.0,3700.0,50.0,100.0,85202.0,0.24438510833079036,0.0014468249367246627,3.0,0.45,0.03186860308051109,0.0
75.0,3750.0,50.0,100.0,81925.0,0.24438510833079036,0.005512490143611137,3.0,0.45,0.03186860308051109,0.0
76.0,3800.0,50.0,100.0,78648.0,0.24438510833079036,0.0020925131515339155,3.0,0.45,0.03186860308051109,0.0
77.0,3850.0,50.0,100.0,75371.0,0.24438510833079036,0.007227700874513792,3.0,0.45,0.03186860308051109,0.0
78.0,3900.0,50.0,100.0,72094.0,0.24438510833079036,-0.003947200766539428,3.0,0.45,0.03186860308051109,0.0
79.0,3950.0,50.0,100.0,68817.0,0.24438510833079036,-0.002515189459954674,3.0,0.45,0.03186860308051109,0.0
80.0,4000.0,50.0,100.0,65540.0,0.24438510833079036,0.0026090875163325934,3.0,0.45,0.03186860308051109,0.0
81.0,4050.0,50.0,100.0,62263.0,0.24438510833079036,0.0003803648521411016,3.0,0.45,0.03186860308051109,0.0
82.0,4100.0,50.0,100.0,58986.0,0.24438510833079036,-0.0017315497289490816,3.0,0.45,0.03186860308051109,0.0
83.0,4150.0,50.0,100.0,55709.0,0.24438510833079036,-0.0058362610624630145,3.0,0.45,0.03186860308051109,0.0
84.0,4200.0,50.0,100.0,52432.0,0.24438510833079036,0.0037323516969350328,3.0,0.45,0.03186860308051109,0.0
85.0,4250.0,50.0,100.0,49155.0,0.24438510833079036,-0.0011681778370004844,3.0,0.45,0.03186860308051109,0.0
86.0,4300.0,50.0,100.0,45878.0,0.24438510833079036,0.0002695751375218179,3.0,0.45,0.03186860308051109,0.0
87.0,4350.0,50.0,100.0,42601.0,0.24438510833079036,-0.0039334062739168184,3.0,0.45,0.03186860308051109,0.0
88.0,4400.0,50.0,100.0,39324.0,0.24438510833079036,0.0029138924090763695,3.0,0.45,0.03186860308051109,0.0
89.0,4450.0,50.0,100.0,36047.0,0.24438510833079036,-0.005911572741758186,3.0,0.45,0.03186860308051109,0.0
90.0,4500.0,50.0,100.0,32770.0,0.24438510833079036,-0.004349509053225331,3.0,0.45,0.03186860308051109,0.0
1.0,100.0,100.0,50.0,160573.0,0.4887702166615807,0.3985011155769697,3.0,0.45,0.03186860308051109,0.0
2.0,200.0,100.0,50.0,157296.0,0.4887702166615807,0.27380468320286744,3.0,0.45,0.03186860308051109,0.0
3.0,300.0,100.0,50.0,154019.0,0.4887702166615807,0.21500786369156977,3.0,0.45,0.03186860308051109,0.0
4.0,400.0,100.0,50.0,150742.0,0.4887702166615807,0.17981448027454303,3.0,0.45,0.03186860308051109,0.0
5.0,500.0,100.0,50.0,147465.0,0.4887702166615807,0.16196454607642272,3.0,0.45,0.03186860308051109,0.0
6.0,600.0,100.0,50.0,144188.0,0.4887702166615807,0.1378191297101682,3.0,0.45,0.03186860308051109,0.0
7.0,700.0,100.0,50.0,140911.0,0.4887702166615807,0.12502932472491823,3.0,0.45,0.03186860308051109,0.0
8.0,800.0,100.0,50.0,137634.0,0.4887702166615807,0.11359158183606713,3.0,0.45,0.03186860308051109,0.0
9.0,900.0,100.0,50.0,134357.0,0.4887702166615807,0.10785893928274014,3.0,0.45,0.03186860308051109,0.0
10.0,1000.0,100.0,50.0,131080.0,0.4887702166615807,0.09415901661648458,3.0,0.45,0.03186860308051109,0.0
11.0,1100.0,100.0,50.0,127803.0,0.4887702166615807,0.08564923173159093,3.0,0.45,0.03186860308051109,0.0
12.0,1200.0,100.0,50.0,124526.0,0.4887702166615807,0.07843037233517021,3.0,0.45,0.03186860308051109,0.0
13.0,1300.0,100.0,50.0,121249.0,0.4887702166615807,0.07141057125719814,3.0,0.45,0.03186860308051109,0.0
14.0,1400.0,100.0,50.0,117972.0,0.4887702166615807,0.060304557808771295,3.0,0.45,0.03186860308051109,0.0
15.0,1500.0,100.0,50.0,114695.0,0.4887702166615807,0.05801742453727177,3.0,0.45,0.03186860308051109,0.0
16.0,1600.0,100.0,50.0,111418.0,0.4887702166615807,0.04794648119758802,3.0,0.45,0.03186860308051109,0.0
17.0,1700.0,100.0,50.0,108141.0,0.4887702166615807,0.04732142977330109,3.0,0.45,0.03186860308051109,0.0
18.0,1800.0,100.0,50.0,104864.0,0.4887702166615807,0.03996588855538241,3.0,0.45,0.03186860308051109,0.0
19.0,1900.0,100.0,50.0,101587.0,0.4887702166615807,0.03216748536256526,3.0,0.45,0.03186860308051109,0.0
20.0,2000.0,100.0,50.0,98310.0,0.4887702166615807,0.028377235710609804,3.0,0.45,0.03186860308051109,0.0
21.0,2100.0,100.0,50.0,95033.0,0.4887702166615807,0.028368124576606125,3.0,0.45,0.03186860308051109,0.0
22.0,2200.0,100.0,50.0,91756.0,0.4887702166615807,0.021693801262293953,3.0,0.45,0.03186860308051109,0.0
23.0,2300.0,100.0,50.0,88479.0,0.4887702166615807,0.02270798176042599,3.0,0.45,0.03186860308051109,0.0
24.0,2400.0,100.0,50.0,85202.0,0.4887702166615807,0.0198840813409322,3.0,0.45,0.03186860308051109,0.0
25.0,2500.0,100.0,50.0,81925.0,0.4887702166615807,0.021596877648976907,3.0,0.45,0.03186860308051109,0.0
26.0,2600.0,100.0,50.0,78648.0,0.4887702166615807,0.022597165291479582,3.0,0.45,0.03186860308051109,0.0
27.0,2700.0,100.0,50.0,75371.0,0.4887702166615807,0.017662827997552148,3.0,0.45,0.03186860308051109,0.0
28.0,2800.0,100.0,50.0,72094.0,0.4887702166615807,0.017609301624195002,3.0,0.45,0.03186860308051109,0.0
29.0,2900.0,100.0,50.0,68817.0,0.4887702166615807,0.0161003757727266,3.0,0.45,0.03186860308051109,0.0
30.0,3000.0,100.0,50.0,65540.0,0.4887702166615807,0.018015239993107363,3.0,0.45,0.03186860308051109,0.0
31.0,3100.0,100.0,50.0,62263.0,0.4887702166615807,0.0071678135268729015,3.0,0.45,0.03186860308051109,0.0
32.0,3200.0,100.0,50.0,58986.0,0.4887702166615807,0.009685327011822285,3.0,0.45,0.03186860308051109,0.0
33.0,3300.0,100.0,50.0,55709.0,0.4887702166615807,0.011038347394633578,3.0,0.45,0.03186860308051109,0.0
34.0,3400.0,100.0,50.0,52432.0,0.4887702166615807,0.006533640735548367,3.0,0.45,0.03186860308051109,0.0
35.0,3500.0,100.0,50.0,49155.0,0.4887702166615807,0.004585862401929766,3.0,0.45,0.03186860308051109,0.0
36.0,3600.0,100.0,50.0,45878.0,0.4887702166615807,0.002762683962742872,3.0,0.45,0.03186860308051109,0.0
37.0,3700.0,100.0,50.0,42601.0,0.4887702166615807,0.0031216869814311944,3.0,0.45,0.03186860308051109,0.0
38.0,3800.0,100.0,50.0,39324.0,0.4887702166615807,0.006957642525826615,3.0,0.45,0.03186860308051109,0.0
39.0,3900.0,100.0,50.0,36047.0,0.4887702166615807,-0.001651662900025634,3.0,0.45,0.03186860308051109,0.0
40.0,4000.0,100.0,50.0,32770.0,0.4887702166615807,0.0021420339628032514,3.0,0.45,0.03186860308051109,0.0
41.0,4100.0,100.0,50.0,29493.0,0.4887702166615807,-0.0040860704135020276,3.0,0.45,0.03186860308051109,0.0
42.0,4200.0,100.0,50.0,26216.0,0.4887702166615807,0.0025752555040324363,3.0,0.45,0.03186860308051109,0.0
43.0,4300.0,100.0,50.0,22939.0,0.4887702166615807,-0.0015305912394598532,3.0,0.45,0.03186860308051109,0.0
