record,model,member_index,fit_time,evaluation_epsilon,horizon_time,position_relative_l2_error,paired_improvement_fraction,position_error_threshold,linearity_mismatch,linearity_identified,model_identified,transition_stable,spectral_radius,design_rank,maximum_held_residual_state_correlation,gate_pass,fit_failure,fit_parameters_from_macro_observables,second_generator_response_allowed,one_tau_generator_response_allowed,autonomous_stochastic_single_particle_gle_allowed,event_clock_claim_allowed,kramers_escape_claim_allowed,thermodynamic_claim_allowed,position_relative_l2_error_standard_error,maximum_position_relative_l2_error,identified_fold_count,evaluable_fold_count,all_identified_folds_pass,integrity_gate_pass,primary_fit_time,minimum_one_tau_identified_folds
leave_one_member_out,first_generator_constrained,7,0.2,0.002,1.0,2.3084320764166604,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.002,0.2,0.20637784125109776,-1.0186898644754412,0.2,0.000180608251400231,1.0,1.0,0.0,1.0316954377140182,15.0,0.6339937719341221,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.002,0.5,1.065534167595445,-1.8300649917725091,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0316954377140182,15.0,0.7184853693179921,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.002,1.0,10.317905730868379,-3.4696596604586634,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0316954377140182,15.0,0.6369027411166477,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.002,0.2,0.14890309445267946,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.002,0.5,0.5442748441449151,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.002,1.0,1.7677078094848968,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.001,0.2,0.31274226906336133,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.001,0.5,1.8875810755539024,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.001,1.0,8.118302051402168,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.001,0.2,0.22599997703191224,0.27736030787023286,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0358422633880227,15.0,0.6715656588907193,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.001,0.5,2.66651516266136,-0.41266258556808355,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0358422633880227,15.0,0.5250040647243555,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.001,1.0,68.95769840886555,-7.494103566515537,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0358422633880227,15.0,0.6582784641111425,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.001,0.2,0.21291299117562648,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.001,0.5,1.1395125911856472,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.001,1.0,3.8294952670052256,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.002,0.2,0.3127471122321861,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.002,0.5,1.8876312837154825,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.2,0.002,1.0,8.118275841904888,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0256665180121851,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.002,0.2,0.22596768077646429,0.2774747649509743,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0358422633880227,15.0,0.6719747097501195,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.002,0.5,2.6664043162616706,-0.41256628837667136,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0358422633880227,15.0,0.5248837014614658,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.2,0.002,1.0,68.95213758603074,-7.493446013513589,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0358422633880227,15.0,0.6583093419711666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.002,0.2,0.21288805262894303,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.002,0.5,1.1394935014023313,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.2,0.002,1.0,3.829208737156664,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0243767943695385,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
aggregate_gate,first_generator_constrained,,0.05,0.001,0.2,1.1661604222965072,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34012019916672115,2.7577140584427955,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.05,0.001,0.5,10651.044830726301,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.5711789933703,32206.495685937894,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.05,0.001,1.0,83206852403.71913,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49762015140.06694,401156964087.42163,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.05,0.002,0.2,1.1662022432968688,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34013223359909905,2.7578372709816747,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.05,0.002,0.5,10652.06417095475,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.628299158704,32209.414952066167,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.05,0.002,1.0,83214224640.65425,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49766360178.35759,401202009493.45685,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.001,0.2,0.22885579462986083,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03941125323329865,0.3698077523958696,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.001,0.5,11.03171355076327,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4568868840080826,24.515017636491898,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.001,1.0,12163.922080331002,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.59186516508,48606.877619598614,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.002,0.2,0.22885908230641339,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039406831384881234,0.36975917897709126,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.002,0.5,11.032600127869475,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4571393540630306,24.51773941282839,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.1,0.002,1.0,12164.866264072838,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.263090029674,48612.57951729801,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.001,0.2,0.17569023910915435,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030298384927805518,0.31274226906336133,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.001,0.5,0.8340931395100322,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16623212652862218,1.8875810755539024,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.001,1.0,6.193025647713621,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0174902894428506,9.270279853012093,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.002,0.2,0.17569327250550423,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030294105809636932,0.3127471122321861,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.002,0.5,0.8341119823725252,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16623547976563252,1.8876312837154825,8,8,0.0,,,
aggregate_gate,first_generator_constrained,,0.2,0.002,1.0,6.192982829056032,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0174697961642953,9.270598766440159,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.001,0.2,2.30201264055256,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851197497254791,4.931002142046148,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.001,0.5,137410.56044534597,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75413.92399596288,605176.8939333657,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.001,1.0,57859480269872.2,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40141401975990.78,326305112523198.0,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.002,0.2,2.302130319449437,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851083273172256,4.930745588012839,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.002,0.5,137407.652715599,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75408.91619992543,605124.4302562966,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.05,0.002,1.0,57861103719959.5,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40141350761267.41,326304093056035.6,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.001,0.2,0.2982568335464898,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495298233677707,0.5196981926728698,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.001,0.5,92.34198297287654,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.756527130079544,242.86770208634363,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.001,1.0,853523.0907873602,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277467.37377192226,2238312.2119065695,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.002,0.2,0.29830006596191116,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04952771620408235,0.5196578368125164,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.002,0.5,92.37949980669849,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.778595501561842,243.07049217001853,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.1,0.002,1.0,853623.2945018318,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277474.22269181703,2238369.492824396,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.001,0.2,0.18290617641811735,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019750697440286225,0.25991707329420555,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.001,0.5,0.6360655724628145,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09309363666734993,1.1395125911856472,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.001,1.0,2.291208756311409,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276510608076431,5.102528511055621,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.002,0.2,0.1829291747683506,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019741131082560877,0.25991928029304523,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.002,0.5,0.6360681144034015,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930927552795206,1.1394935014023313,8,8,0.0,,,
aggregate_gate,free_second_generator_transition,,0.2,0.002,1.0,2.291083460530333,nan,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277976958861931,5.104755543062918,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.001,0.2,8.365970708367993,-9.969528127195135,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3115968366586994,28.14806475282602,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.001,0.5,2556407.503049346,-570.4626779311001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557919.5512795472,9726720.970170468,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.001,1.0,2.1544678229184444e+16,-1355487.7847952838,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752431501438916e+16,1.4138782976826418e+17,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.002,0.2,8.365505117200186,-9.966496104607305,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3117032779908713,28.151725040345074,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.002,0.5,2556143.597478521,-570.1208974354183,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557750.742808302,9723085.291189592,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.05,0.002,1.0,2.1546476421824816e+16,-1354578.8049258818,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7527382894117918e+16,1.4141380248266429e+17,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.001,0.2,0.5367651127837365,-1.743649382332629,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13664470059773257,1.3650218955020548,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.001,0.5,305.15436025873964,-30.806808873617918,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.31031633793391,798.4669558960431,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.001,1.0,15490520.078419771,-884.9370185174093,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485849.499116082,79123880.69202419,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.002,0.2,0.5368334395272903,-1.7439440779403894,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13665209686355914,1.3651303807302608,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.002,0.5,305.27183043343234,-30.81136619861274,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3763331537464,799.151972289919,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.1,0.002,1.0,15500781.009597361,-885.1606112106806,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494883.053014982,79200013.91307995,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.001,0.2,0.23289534017789637,-0.6186854227461654,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02924212478915405,0.38103720197776664,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.001,0.5,1.2875562315802525,-0.6855142103520729,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669589076429849,2.66651516266136,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.001,1.0,20.397759653365778,-2.1637244864596674,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158045919826103,68.95769840886555,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.002,0.2,0.2329131124230502,-0.6188904709833524,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02923160289967355,0.3810456188821497,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.002,0.5,1.287569042489433,-0.6854787737214683,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26696761561813215,2.6664043162616706,8,8,0.0,,,
aggregate_gate,second_generator_constrained,,0.2,0.002,1.0,20.398456783538307,-2.163478899331427,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158334605538917,68.95213758603074,8,8,0.0,,,
verdict,second_generator_constrained,,0.2,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.2,6
