model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_iteration_count,surrogate_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,parent_id,source_doi,source_sha256,source_frame_index,velocity_seed,trajectory_sha256,trajectory_size_bytes,trajectory_hash_scope
radial_multivariate_surrogate,1.0,1.0,0.45,200.0,20.0,10.0,789757.0,0.07691380570596246,0.07543971565197483,0.019539973623283968,0.6316661815940265,2.0528096750212144,1.4211434934271878,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9507616686653578,0.9531991465279716,0.002437477862613724,0.8236445950074686,0.8424536039827798,0.018809008975311237,0.558362638477601,0.6251232912663965,0.0667606527887955,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,1.0,0.45,500.0,20.0,25.0,740602.0,0.12995163509244437,0.12726889615088294,0.021079297634364114,0.8909361067280261,2.240207131422164,1.349271024694138,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9198692405484524,0.9252086699236458,0.005339429375193383,0.7369560068373543,0.7741688168233672,0.03721280998601295,0.43461965887729404,0.533395281820343,0.09877562294304898,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,1.0,0.45,1000.0,20.0,50.0,658677.0,0.21670551966238372,0.21371648432894896,0.01398598401438278,1.11151138350714,2.035011317785304,0.9234999342781642,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8745023827086331,0.8825336715723144,0.008031288863681318,0.6363261264916672,0.6840225543370759,0.04769642784540873,0.33151471322035164,0.43196745142274323,0.10045273820239159,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,1.0,0.45,2000.0,20.0,100.0,494827.0,0.3888061352818394,0.38494087781746295,0.010041171741207888,1.1942508050200265,1.5320813966552245,0.337830591635198,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7989729416312218,0.8061233874084176,0.007150445777195813,0.5137452425163093,0.5436221107653332,0.029876868249023913,0.2367509290936125,0.29754222992878293,0.060791300835170425,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,1.0,0.45,3000.0,20.0,150.0,330977.0,0.5654387066116525,0.5507382500974113,0.026692274436433516,1.2036472310373845,1.3301724324025965,0.12652520136521206,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7357316596547381,0.7425593344166428,0.006827674761904712,0.4340077669968639,0.44897180267658227,0.01496403567971838,0.18344101718010097,0.22221602781950803,0.038775010639407054,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,20.0,20.0,1.0,819250.0,0.03929389062170177,0.039439034265083064,0.0036802027759029743,0.07285496217267617,0.6894572448102572,0.616602282637581,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9741681163231384,0.9742726065504118,0.00010449022727343493,0.9008718843102207,0.9031194881740169,0.002247603863796188,0.7117372323399308,0.7273620752980499,0.015624842958119056,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,100.0,20.0,5.0,806142.0,0.05746664735256404,0.0570676716703697,0.006991273176499613,0.21271222373312915,1.6297339342658397,1.4170217105327105,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9625629051405579,0.9637263303218477,0.0011634251812898677,0.8600042265134918,0.8712844740845151,0.011280247571023305,0.6194150617383797,0.6701586799370863,0.05074361819870665,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,200.0,20.0,10.0,789757.0,0.07639542956079881,0.07543971565197483,0.012668577824881622,0.3755294476899158,2.0528096750212144,1.6772802273312986,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9507984997194145,0.9531991465279716,0.0024006468085570054,0.8216344026894633,0.8424536039827798,0.02081920129331649,0.5482528589648005,0.6251232912663965,0.07687043230159607,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,500.0,20.0,25.0,740602.0,0.12848296481164134,0.12726889615088294,0.009539398057786919,0.7036492987616425,2.240207131422164,1.5365578326605216,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9201932490484275,0.9252086699236458,0.005015420875218335,0.7351872137160179,0.7741688168233672,0.03898160310734933,0.42776364953411716,0.533395281820343,0.10563163228622585,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,1000.0,20.0,50.0,658677.0,0.21283961037807297,0.21371648432894896,0.004102977613679615,0.9989446968503339,2.035011317785304,1.0360666209349703,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8758437040443291,0.8825336715723144,0.006689967527985341,0.6366764619746494,0.6840225543370759,0.047346092362426484,0.32961047659901277,0.43196745142274323,0.10235697482373046,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,2000.0,20.0,100.0,494827.0,0.3791223075381815,0.38494087781746295,0.015115490753467298,1.2019739795242579,1.5320813966552245,0.3301074171309666,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8026405938864652,0.8061233874084176,0.0034827935219523543,0.5182791736217228,0.5436221107653332,0.025342937143610356,0.23926662915016417,0.29754222992878293,0.058275600778618764,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,2.0,0.45,3000.0,20.0,150.0,330977.0,0.5406121487133512,0.5507382500974113,0.018386413840457028,1.265267397805391,1.3301724324025965,0.06490503459720554,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7447946794190619,0.7425593344166428,0.0022353450024190646,0.4420498962527168,0.44897180267658227,0.006921906423865476,0.1856542699564148,0.22221602781950803,0.036561757863093236,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,20.0,20.0,1.0,819250.0,0.039293890621701764,0.039439034265083064,0.0036802027759031963,0.6731497953956405,0.6894572448102572,0.016307449414616704,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9743608835762558,0.9742726065504118,8.827702584401909e-05,0.903395846809336,0.9031194881740169,0.0002763586353191627,0.7278705335609538,0.7273620752980499,0.0005084582629039103,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,100.0,20.0,5.0,806142.0,0.0576791078680812,0.0570676716703697,0.01071423066360988,0.49869937350336313,1.6297339342658397,1.1310345607624765,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.962618873890336,0.9637263303218477,0.0011074564315117774,0.8617958798587717,0.8712844740845151,0.00948859422574344,0.6296511298767269,0.6701586799370863,0.04050755006035944,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,200.0,20.0,10.0,789757.0,0.07683095256362461,0.07543971565197483,0.018441704076245014,0.6102165724502122,2.0528096750212144,1.4425931025710022,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9507995140427461,0.9531991465279716,0.002399632485225456,0.823645988040578,0.8424536039827798,0.018807615942201816,0.5579635695933086,0.6251232912663965,0.06715972167308792,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,500.0,20.0,25.0,740602.0,0.12943337249914258,0.12726889615088294,0.017007111821678356,0.8600563321177794,2.240207131422164,1.3801507993043847,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.920082140254696,0.9252086699236458,0.005126529668949775,0.7371942229581132,0.7741688168233672,0.036974593865254035,0.4340551547325399,0.533395281820343,0.0993401270878031,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,1000.0,20.0,50.0,658677.0,0.2154340430372874,0.21371648432894896,0.008036622508232893,1.0812736486952792,2.035011317785304,0.953737669090025,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8748898171377405,0.8825336715723144,0.007643854434573938,0.6364116350201865,0.6840225543370759,0.04761091931688943,0.3316619183897296,0.43196745142274323,0.10030553303301365,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,2000.0,20.0,100.0,494827.0,0.3813256140935438,0.38494087781746295,0.009391737620636609,1.2017846196317619,1.5320813966552245,0.3302967770234626,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8022075296988519,0.8061233874084176,0.0039158577095657066,0.5174937856802926,0.5436221107653332,0.026128325085040593,0.23766109339609193,0.29754222992878293,0.059881136532691004,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,2.0,0.45,3000.0,20.0,150.0,330977.0,0.5409358937373373,0.5507382500974113,0.017798575563509944,1.2796719535617318,1.3301724324025965,0.050500478840864726,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7460297981367996,0.7425593344166428,0.0034704637201568023,0.4461284415672844,0.44897180267658227,0.0028433611092978928,0.1891742233365035,0.22221602781950803,0.03304180448300453,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.03929389062170177,0.039439034265083064,0.0036802027759029743,0.07286232734300602,0.6894572448102572,0.6165949174672511,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9741687129166164,0.9742726065504118,0.00010389363379537109,0.9008801444697749,0.9031194881740169,0.0022393437042419473,0.7117949291491988,0.7273620752980499,0.015567146148851019,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.057462211188616656,0.0570676716703697,0.006913538027727428,0.2133756868458081,1.6297339342658397,1.4163582474200316,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9625666184487347,0.9637263303218477,0.001159711873113034,0.860025717821669,0.8712844740845151,0.011258756262846115,0.6195244115608243,0.6701586799370863,0.05063426837626206,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.07639819553103919,0.07543971565197483,0.012705242467854871,0.37865158077858574,2.0528096750212144,1.6741580942426286,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9508045180609309,0.9531991465279716,0.002394628467040638,0.8217171199800936,0.8424536039827798,0.02073648400268624,0.5485755411801356,0.6251232912663965,0.07654775008626091,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.12847984634679877,0.12726889615088294,0.009514895096443654,0.7290031228256322,2.240207131422164,1.511204008596532,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9202626803905917,0.9252086699236458,0.00494598953305414,0.7355734729096277,0.7741688168233672,0.03859534391373953,0.4286607271321566,0.533395281820343,0.10473455468818643,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.21305389332804597,0.21371648432894896,0.003100327066409836,0.9920087064105045,2.035011317785304,1.0430026113747997,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8756645254843843,0.8825336715723144,0.0068691460879301,0.636104472694116,0.6840225543370759,0.047918081642959964,0.32943565882297837,0.43196745142274323,0.10253179259976486,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.3745689162937826,0.38494087781746295,0.026944297478842194,1.1789137730360437,1.5320813966552245,0.35316762361918075,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8043318005926857,0.8061233874084176,0.0017915868157318826,0.5188785295591675,0.5436221107653332,0.02474358120616571,0.23931454486935388,0.29754222992878293,0.058227685059429046,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.5313915087043822,0.5507382500974113,0.03512874108454811,1.1894479082460863,1.3301724324025965,0.14072452415651027,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7465686922153681,0.7425593344166428,0.004009357798725355,0.44410238295344906,0.44897180267658227,0.004869419723133206,0.18339362947770133,0.22221602781950803,0.0388223983418067,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.039293890621701764,0.039439034265083064,0.0036802027759031963,0.6731497953956405,0.6894572448102572,0.016307449414616704,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9743606732504607,0.9742726065504118,8.806670004890549e-05,0.9033942961404351,0.9031194881740169,0.00027480796641821126,0.7278581155995142,0.7273620752980499,0.0004960403014643289,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.05770592960987194,0.0570676716703697,0.011184229543986124,0.5121297200743686,1.6297339342658397,1.117604214191471,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9626094773522408,0.9637263303218477,0.0011168529696069518,0.8618164899849715,0.8712844740845151,0.009467984099543636,0.6298415559573922,0.6701586799370863,0.040317123979694114,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.0769830026378072,0.07543971565197483,0.020457221670240777,0.6350083488842715,2.0528096750212144,1.4178013261369429,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9507297646319267,0.9531991465279716,0.002469381896044842,0.8235556985119712,0.8424536039827798,0.018897905470808607,0.558093167478602,0.6251232912663965,0.0670301237877945,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.12986882132555153,0.12726889615088294,0.020428598450215718,0.9053721531749486,2.240207131422164,1.3348349782472155,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9199413313830765,0.9252086699236458,0.005267338540569266,0.7371892733523776,0.7741688168233672,0.03697954347098964,0.4345337784002961,0.533395281820343,0.0988615034200469,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.21559407220753896,0.21371648432894896,0.008785414398357894,1.1265287040729879,2.035011317785304,0.9084826137123163,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8752157632521953,0.8825336715723144,0.0073179083201191375,0.638111564414726,0.6840225543370759,0.045910989922349876,0.33337388655198047,0.43196745142274323,0.09859356487076276,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.38166668905567874,0.38494087781746295,0.008505692563357203,1.303097749696407,1.5320813966552245,0.22898364695881757,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8028484359502167,0.8061233874084176,0.003274951458200892,0.519283333226232,0.5436221107653332,0.024338777539101186,0.2389266855343589,0.29754222992878293,0.05861554439442404,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
radial_multivariate_surrogate,1.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.5415678412485289,0.5507382500974113,0.016651120286743204,1.2926261845311258,1.3301724324025965,0.03754624787147076,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7447189393156586,0.7425593344166428,0.002159604899015788,0.44277135620445646,0.44897180267658227,0.006200446472125809,0.1864628594578728,0.22221602781950803,0.035753168361635224,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
phase_randomized_cross_spectrum,1.0,4.0,0.45,20.0,20.0,1.0,819250.0,0.03929389062170177,0.039439034265083064,0.0036802027759029743,0.07321919009116806,0.6894572448102572,0.6162380547190891,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9741688722702488,0.9742726065504118,0.00010373428016297037,0.9008834376182938,0.9031194881740169,0.002236050555723068,0.711845055830733,0.7273620752980499,0.015517019467316873,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,5000,45117,a6b7d77a357f762da123171f41fda22dd0fd12b6cf39533a17403dfdc61bfcc3,1574747373,complete_file
